Date,ARRIVAL_DELAY,MONTH,DAY,DAY_OF_WEEK,AIR_TIME,DEPARTURE_TIME,DISTANCE,AIRLINE,FLIGHT_NUMBER,DESTINATION_AIRPORT,ORIGIN_AIRPORT
1990-01-10,3.0,1,1,4,140.0,1106.0,928,WN,448,AUS,TPA
1990-01-06,-14.0,1,1,4,85.0,1057.0,541,WN,395,DEN,TUL
1990-01-07,-1.0,1,1,4,84.0,1100.0,543,WN,713,PDX,OAK
1990-01-06,6.0,1,1,4,109.0,1101.0,671,WN,170,SEA,OAK
1990-01-08,76.0,1,1,4,110.0,1203.0,763,WN,456,LAS,PDX
1990-01-08,-6.0,1,1,4,79.0,1058.0,543,WN,647,OAK,PDX
1990-01-09,-1.0,1,1,4,110.0,1058.0,666,WN,732,ATL,PHL
1990-01-09,-14.0,1,1,4,124.0,1057.0,861,WN,891,MCO,PHL
1990-01-03,-18.0,1,1,4,253.0,1100.0,1824,UA,1174,LAS,CLE
1990-01-03,-17.0,1,1,4,202.0,1056.0,1744,UA,1248,ORD,LAX
1990-01-05,-31.0,1,1,4,188.0,1058.0,1824,UA,1485,CLE,LAS
1990-01-08,2.0,1,1,4,353.0,1111.0,2454,UA,1507,LAX,EWR
1990-01-06,0.0,1,1,4,293.0,1057.0,2521,US,403,PHL,SFO
1990-01-06,-7.0,1,1,4,354.0,1055.0,2475,AA,19,LAX,JFK
1990-01-04,3.0,1,1,4,239.0,1054.0,2174,AA,204,MIA,LAS
1990-01-10,-21.0,1,1,4,155.0,1058.0,1389,AA,1120,LGA,DFW
1990-01-06,8.0,1,1,4,210.0,1049.0,1660,AA,1146,DFW,SEA
1990-01-04,10.0,1,1,4,240.0,1123.0,1709,AA,1424,DEN,MIA
1990-01-03,6.0,1,1,4,144.0,1114.0,1205,AA,1176,DFW,SNA
1990-01-05,-11.0,1,1,4,181.0,1055.0,1192,AA,1581,DFW,DCA
1990-01-05,15.0,1,1,4,137.0,1105.0,802,AA,2319,DFW,ORD
1990-01-05,-14.0,1,1,4,14.0,1048.0,31,AS,65,PSG,WRG
1990-01-05,-6.0,1,1,4,79.0,1100.0,605,AS,358,SMF,SEA
1990-01-03,-11.0,1,1,4,138.0,1049.0,937,AS,523,SEA,BUR
1990-01-07,-1.0,1,1,4,302.0,1054.0,2475,B6,224,JFK,LAX
1990-01-05,-20.0,1,1,4,86.0,1059.0,547,DL,839,ATL,DCA
1990-01-03,-10.0,1,1,4,79.0,1057.0,545,DL,1134,ATL,PBI
1990-01-04,20.0,1,1,4,61.0,1057.0,356,DL,1147,ATL,RDU
1990-01-09,-19.0,1,1,4,45.0,1056.0,271,DL,1353,PNS,ATL
1990-01-06,-21.0,1,1,4,44.0,1058.0,259,DL,2023,ATL,CHS
1990-01-03,-12.0,1,1,4,95.0,1057.0,577,DL,2025,ATL,BWI
1990-01-04,-15.0,1,1,4,121.0,1054.0,950,DL,2076,LGA,MCO
1990-01-09,-15.0,1,1,4,81.0,1057.0,581,DL,2127,FLL,ATL
1990-01-09,241.0,1,1,4,250.0,1503.0,2079,DL,2389,DTW,SFO
1990-01-08,-8.0,1,1,4,148.0,1052.0,1069,DL,2583,JFK,FLL
1990-01-09,2.0,1,1,4,137.0,1100.0,991,DL,12,MSP,SLC
1990-01-08,-18.0,1,1,4,73.0,1058.0,547,DL,150,DCA,ATL
1990-01-04,-9.0,1,1,4,39.0,1058.0,231,B6,2079,LGB,LAS
1990-01-10,-5.0,1,1,4,234.0,1100.0,1640,DL,1562,BZN,ATL
1990-01-05,0.0,1,1,4,147.0,1055.0,1076,DL,1698,LGA,FLL
1990-01-04,-3.0,1,1,4,146.0,1108.0,946,DL,1801,ATL,BOS
1990-01-03,3.0,1,1,4,119.0,1100.0,986,DL,1844,DTW,DFW
1990-01-08,56.0,1,1,4,181.0,1203.0,1590,DL,1912,ATL,SLC
1990-01-06,-22.0,1,1,4,115.0,1112.0,762,DL,1947,ATL,LGA
1990-01-03,-7.0,1,1,4,74.0,1057.0,551,EV,4981,ATL,SHV
1990-01-09,9.0,1,1,4,30.0,1103.0,164,EV,4872,AVL,ATL
1990-01-05,-20.0,1,1,4,135.0,1050.0,1075,EV,5169,DTW,IAH
1990-01-10,-16.0,1,1,4,49.0,1050.0,254,EV,5545,ROC,LGA
1990-01-04,10.0,1,1,4,65.0,1055.0,354,MQ,2837,CRP,DFW
1990-01-08,5.0,1,1,4,44.0,1112.0,287,MQ,2783,SDF,ORD
1990-01-06,-9.0,1,1,4,76.0,1100.0,501,MQ,2925,MHK,ORD
1990-01-06,54.0,1,1,4,39.0,1121.0,134,MQ,3285,GRK,DFW
1990-01-03,1.0,1,1,4,74.0,1059.0,501,MQ,3448,CHA,ORD
1990-01-07,-4.0,1,1,4,58.0,1055.0,297,OO,4672,MSP,MKE
1990-01-05,-16.0,1,1,4,40.0,1053.0,144,OO,4678,MSP,DLH
1990-01-10,-9.0,1,1,4,57.0,1058.0,403,OO,6254,ORD,MCI
1990-01-04,-9.0,1,1,4,84.0,1103.0,546,OO,4607,GEG,SLC
1990-01-10,40.0,1,1,4,32.0,1151.0,109,OO,6322,LAX,SAN
1990-01-05,-2.0,1,1,4,39.0,1056.0,160,OO,6604,YUM,PHX
1990-01-06,15.0,1,1,4,36.0,1059.0,221,OO,7380,CDC,SLC
1990-01-04,-4.0,1,1,4,54.0,1114.0,422,DL,2137,RNO,SLC
1990-01-06,-4.0,1,1,4,250.0,1101.0,1747,DL,1402,LAS,ATL
1990-01-06,-8.0,1,1,4,76.0,1107.0,545,DL,2445,PBI,ATL
1990-01-03,3.0,1,1,4,145.0,1054.0,864,EV,3258,ORD,JAX
1990-01-04,-20.0,1,1,4,90.0,1102.0,618,OO,4680,EUG,SLC
1990-01-04,-1.0,1,1,4,110.0,1111.0,964,UA,247,MIA,IAH
1990-01-09,-9.0,1,1,4,31.0,1107.0,134,DL,1379,ATL,BHM
1990-01-05,28.0,1,1,4,32.0,1144.0,191,UA,342,IAH,SAT
1990-01-06,7.0,1,1,4,58.0,1119.0,337,UA,731,SFO,LAX
1990-01-10,-31.0,1,1,4,47.0,1049.0,266,B6,1633,JFK,BTV
1990-01-04,4.0,1,1,4,112.0,1109.0,789,EV,5608,DTW,TUL
1990-01-08,145.0,1,1,4,72.0,1326.0,456,EV,6183,LBB,DEN
1990-01-03,-12.0,1,1,4,65.0,1101.0,387,OO,4669,BIL,SLC
1990-01-06,-1.0,1,1,4,161.0,1103.0,1265,OO,5219,JAC,IAH
1990-01-09,1.0,1,1,4,120.0,1104.0,728,US,891,CLT,BOS
1990-01-06,1.0,1,1,4,52.0,1101.0,337,UA,769,LAX,SFO
1990-01-09,-7.0,1,1,4,34.0,1104.0,189,WN,1136,DAL,AUS
1990-01-08,-11.0,1,1,4,164.0,1104.0,1111,WN,329,TPA,BDL
1990-01-10,35.0,1,1,4,46.0,1130.0,189,WN,873,AUS,DAL
1990-01-07,5.0,1,1,4,79.0,1110.0,483,WN,803,BNA,JAX
1990-01-09,-17.0,1,1,4,233.0,1103.0,2106,WN,896,BWI,LAS
1990-01-09,14.0,1,1,4,75.0,1121.0,405,WN,186,MCI,MDW
1990-01-04,-11.0,1,1,4,59.0,1103.0,302,WN,28,HOU,MSY
1990-01-08,0.0,1,1,4,154.0,1100.0,1079,WN,4977,TPA,ROC
1990-01-04,7.0,1,1,4,66.0,1103.0,397,WN,657,LAS,SMF
1990-01-10,-6.0,1,1,4,62.0,1100.0,371,WN,927,OAK,SNA
1990-01-10,1.0,1,1,4,60.0,1109.0,368,WN,1093,SAN,TUS
1990-01-05,-18.0,1,1,4,54.0,1105.0,462,WN,898,STL,OKC
1990-01-06,51.0,1,1,4,61.0,1211.0,455,UA,1108,BIL,DEN
1990-01-06,-3.0,1,1,4,133.0,1121.0,991,UA,1128,PDX,DEN
1990-01-07,0.0,1,1,4,83.0,1108.0,529,US,490,EWR,CLT
1990-01-08,8.0,1,1,4,326.0,1101.0,2486,AA,271,OGG,LAX
1990-01-06,6.0,1,1,4,83.0,1105.0,460,AA,1046,DFW,MCI
1990-01-09,36.0,1,1,4,242.0,1150.0,1671,AA,2235,PHX,DTW
1990-01-06,23.0,1,1,4,348.0,1112.0,2614,AS,895,HNL,SAN
1990-01-10,0.0,1,1,4,122.0,1126.0,1045,AA,2494,SJU,MIA
1990-01-09,-15.0,1,1,4,168.0,1106.0,1121,B6,451,MCO,BOS
1990-01-09,-5.0,1,1,4,64.0,1103.0,399,B6,390,BOS,DCA
1990-01-08,-10.0,1,1,4,119.0,1053.0,857,B6,634,DCA,PBI
1990-01-09,-14.0,1,1,4,138.0,1058.0,1189,B6,1133,SJU,MCO
1990-01-05,-8.0,1,1,4,41.0,1102.0,270,DL,1052,JAX,ATL
1990-01-08,-11.0,1,1,4,293.0,1102.0,2182,DL,1210,SEA,ATL
1990-01-06,-5.0,1,1,4,150.0,1101.0,1096,DL,2619,LGA,MIA
1990-01-06,-27.0,1,1,4,150.0,1105.0,1096,DL,1617,MIA,LGA
1990-01-06,-25.0,1,1,4,137.0,1107.0,950,DL,1685,MCO,LGA
1990-01-07,-6.0,1,1,4,78.0,1115.0,599,EV,4518,CLT,ORD
1990-01-04,-2.0,1,1,4,55.0,1124.0,391,EV,6071,SLC,DEN
1990-01-09,71.0,1,1,4,98.0,1212.0,606,F9,1069,ORD,ATL
1990-01-03,7.0,1,1,4,155.0,1111.0,1028,F9,923,RSW,TTN
1990-01-06,-17.0,1,1,4,31.0,1100.0,213,MQ,2862,TOL,ORD
1990-01-06,33.0,1,1,4,56.0,1115.0,408,MQ,3011,JAN,DFW
1990-01-09,-9.0,1,1,4,87.0,1103.0,606,NK,219,ATL,ORD
1990-01-09,20.0,1,1,4,66.0,1126.0,517,OO,5293,SGU,DEN
1990-01-10,-8.0,1,1,4,40.0,1104.0,209,OO,2586,LAX,FAT
1990-01-07,6.0,1,1,4,67.0,1059.0,347,OO,4493,BZN,SLC
1990-01-09,-2.0,1,1,4,70.0,1101.0,402,OO,4783,HLN,SLC
1990-01-09,35.0,1,1,4,21.0,1139.0,73,OO,5595,COS,DEN
1990-01-04,-9.0,1,1,4,66.0,1058.0,425,OO,6620,BFL,PHX
1990-01-08,-2.0,1,1,4,34.0,1117.0,230,OO,6499,CPR,DEN
1990-01-03,-2.0,1,1,4,71.0,1101.0,425,DL,1462,MSY,ATL
1990-01-09,-20.0,1,1,4,78.0,1105.0,626,DL,2567,SAN,SLC
1990-01-08,-8.0,1,1,4,101.0,1055.0,528,EV,4093,IAH,VPS
1990-01-07,-16.0,1,1,4,74.0,1056.0,500,EV,5488,ATL,AEX
1990-01-10,-3.0,1,1,4,59.0,1107.0,320,OO,7383,CPR,SLC
1990-01-08,-16.0,1,1,4,83.0,1107.0,594,DL,2173,MIA,ATL
1990-01-06,-16.0,1,1,4,69.0,1102.0,416,EV,4121,RDU,EWR
1990-01-06,0.0,1,1,4,14.0,1059.0,73,OO,6271,DEN,COS
1990-01-10,4.0,1,1,4,43.0,1105.0,150,OO,7429,PIH,SLC
1990-01-06,-20.0,1,1,4,98.0,1115.0,844,OO,5166,FAT,DEN
1990-01-06,-18.0,1,1,4,175.0,1114.0,1605,UA,282,EWR,DEN
1990-01-06,-6.0,1,1,4,98.0,1101.0,679,UA,390,SFO,SEA
1990-01-10,7.0,1,1,4,223.0,1109.0,1576,B6,938,JFK,BQN
1990-01-05,-6.0,1,1,4,87.0,1112.0,508,EV,5219,ATL,PHF
1990-01-04,-2.0,1,1,4,164.0,1100.0,912,EV,5956,IAH,CLT
1990-01-04,-8.0,1,1,4,55.0,1107.0,290,OO,4590,BOI,SLC
1990-01-10,-11.0,1,1,4,190.0,1118.0,1723,UA,1563,ORD,SAN
1990-01-03,22.0,1,1,4,131.0,1136.0,888,NK,847,DEN,ORD
1990-01-10,82.0,1,1,4,75.0,1231.0,557,OO,5163,SUN,DEN
1990-01-09,-7.0,1,1,4,42.0,1105.0,192,OO,6336,SFO,RNO
1990-01-03,-11.0,1,1,4,55.0,1102.0,337,VX,330,LAX,SFO
1990-01-04,-9.0,1,1,4,60.0,1102.0,358,WN,1749,SMF,BUR
1990-01-09,2.0,1,1,4,40.0,1127.0,223,WN,2018,BUR,LAS
1990-01-04,-12.0,1,1,4,64.0,1106.0,397,WN,330,SMF,LAS
1990-01-10,-5.0,1,1,4,210.0,1110.0,1750,WN,2796,MDW,LAX
1990-01-07,-1.0,1,1,4,146.0,1117.0,1211,WN,863,SAT,LAX
1990-01-05,-2.0,1,1,4,120.0,1110.0,808,WN,2045,DAY,MCO
1990-01-08,-12.0,1,1,4,101.0,1109.0,680,WN,340,DEN,MSP
1990-01-09,-5.0,1,1,4,80.0,1107.0,547,WN,1754,DCA,ATL
1990-01-06,-7.0,1,1,4,224.0,1112.0,2133,WN,4304,EWR,PHX
1990-01-05,1.0,1,1,4,141.0,1118.0,1111,WN,1802,BDL,TPA
1990-01-06,13.0,1,1,4,84.0,1121.0,588,WN,363,SLC,OAK
1990-01-09,-23.0,1,1,4,119.0,1059.0,883,WN,433,BWI,PBI
1990-01-07,-15.0,1,1,4,156.0,1113.0,1449,WN,2481,BNA,PHX
1990-01-10,264.0,1,1,4,282.0,1606.0,2704,UA,1531,BOS,SFO
1990-01-03,14.0,1,1,4,74.0,1123.0,507,US,457,SLC,PHX
1990-01-06,-12.0,1,1,4,44.0,1105.0,255,US,561,LAS,PHX
1990-01-10,-2.0,1,1,4,150.0,1112.0,1303,US,565,PHL,DFW
1990-01-06,32.0,1,1,4,111.0,1109.0,769,AA,35,HDN,DFW
1990-01-08,-4.0,1,1,4,247.0,1112.0,1721,AA,1054,SEA,ORD
1990-01-03,-5.0,1,1,4,61.0,1114.0,399,AS,43,BET,ANC
1990-01-05,23.0,1,1,4,141.0,1139.0,909,AS,75,JNU,SEA
1990-01-03,113.0,1,1,4,126.0,1313.0,954,AS,452,LAX,SEA
1990-01-05,-18.0,1,1,4,144.0,1056.0,978,AS,509,SEA,SNA
1990-01-10,3.0,1,1,4,144.0,1125.0,1023,B6,643,PBI,EWR
1990-01-07,10.0,1,1,4,154.0,1136.0,1145,DL,1282,DTW,MIA
1990-01-09,-13.0,1,1,4,39.0,1107.0,214,DL,1412,BNA,ATL
1990-01-10,-18.0,1,1,4,76.0,1107.0,577,DL,1495,BWI,ATL
1990-01-07,61.0,1,1,4,31.0,1212.0,190,EV,2523,SHV,DFW
1990-01-06,-9.0,1,1,4,31.0,1106.0,132,OO,7398,VEL,SLC
1990-01-09,-20.0,1,1,4,75.0,1104.0,525,OO,4555,RDM,SLC
1990-01-06,43.0,1,1,4,38.0,1145.0,201,HA,280,OGG,LIH
1990-01-10,-18.0,1,1,4,38.0,1104.0,196,OO,4739,MSP,FSD
1990-01-09,-20.0,1,1,4,109.0,1112.0,845,OO,5480,BFL,DEN
1990-01-09,8.0,1,1,4,141.0,1101.0,821,MQ,3222,DFW,MSN
1990-01-09,-7.0,1,1,4,47.0,1104.0,213,MQ,3225,DCA,JFK
1990-01-06,-23.0,1,1,4,47.0,1100.0,298,OO,5417,HYS,DEN
1990-01-09,31.0,1,1,4,126.0,1219.0,996,OO,6473,EUG,DEN
1990-01-07,15.0,1,1,4,27.0,1136.0,86,OO,5405,LAX,CLD
1990-01-06,-16.0,1,1,4,113.0,1113.0,850,OO,6532,BUR,DEN
1990-01-03,1.0,1,1,4,75.0,1109.0,455,OO,6561,SBA,PHX
1990-01-06,-21.0,1,1,4,42.0,1102.0,184,OO,7362,SLC,CNY
1990-01-05,-13.0,1,1,4,147.0,1102.0,1012,UA,241,ORD,TPA
1990-01-05,-30.0,1,1,4,80.0,1104.0,554,DL,1470,ATL,CLE
1990-01-06,11.0,1,1,4,32.0,1116.0,160,EV,4731,ORD,ATW
1990-01-05,-16.0,1,1,4,76.0,1104.0,521,OO,4774,PSC,SLC
1990-01-10,-6.0,1,1,4,76.0,1104.0,421,OO,5575,SFO,PSP
1990-01-07,-7.0,1,1,4,133.0,1109.0,997,UA,1686,EWR,TPA
1990-01-08,-22.0,1,1,4,65.0,1106.0,528,DL,1734,DTW,MSP
1990-01-06,-3.0,1,1,4,34.0,1112.0,173,EV,4737,ORD,GRB
1990-01-03,3.0,1,1,4,57.0,1112.0,298,OO,7381,COD,SLC
1990-01-06,1.0,1,1,4,145.0,1111.0,1023,B6,544,EWR,PBI
1990-01-08,5.0,1,1,4,131.0,1122.0,944,B6,684,JFK,MCO
1990-01-05,4.0,1,1,4,76.0,1110.0,541,OO,4509,PSP,SLC
1990-01-05,0.0,1,1,4,123.0,1117.0,1009,UA,320,IAH,PHX
1990-01-09,10.0,1,1,4,256.0,1110.0,1597,UA,336,IAH,BOS
1990-01-05,36.0,1,1,4,105.0,1215.0,846,UA,1074,SNA,DEN
1990-01-05,0.0,1,1,4,146.0,1120.0,1167,EV,4576,EWR,MSY
1990-01-10,12.0,1,1,4,22.0,1122.0,84,HA,349,OGG,KOA
1990-01-10,-9.0,1,1,4,52.0,1109.0,255,OO,7426,INL,MSP
1990-01-08,11.0,1,1,4,53.0,1119.0,325,US,647,ONT,PHX
1990-01-07,-16.0,1,1,4,137.0,1110.0,1020,US,674,GEG,PHX
1990-01-06,-14.0,1,1,4,260.0,1117.0,2402,US,796,PHL,LAX
1990-01-10,0.0,1,1,4,107.0,1114.0,651,US,1797,MSY,CLT
1990-01-04,47.0,1,1,4,97.0,1227.0,644,US,1929,CLT,BDL
1990-01-03,14.0,1,1,4,267.0,1109.0,2296,US,1954,CLT,SFO
1990-01-04,-4.0,1,1,4,76.0,1112.0,449,US,2076,PHL,CLT
1990-01-03,10.0,1,1,4,155.0,1116.0,936,US,2093,DFW,CLT
1990-01-05,-7.0,1,1,4,254.0,1113.0,1846,VX,1205,SFO,ORD
1990-01-07,-15.0,1,1,4,62.0,1111.0,414,VX,905,SFO,LAS
1990-01-04,-20.0,1,1,4,72.0,1111.0,562,WN,1251,DCA,BNA
1990-01-07,-5.0,1,1,4,100.0,1111.0,735,WN,535,PHX,BOI
1990-01-03,-10.0,1,1,4,43.0,1112.0,255,WN,837,PHX,LAS
1990-01-03,-6.0,1,1,4,43.0,1116.0,258,WN,460,SAN,LAS
1990-01-06,-3.0,1,1,4,122.0,1114.0,862,WN,3177,DEN,LAX
1990-01-07,12.0,1,1,4,90.0,1132.0,715,WN,48,ELP,LAX
1990-01-09,-9.0,1,1,4,81.0,1114.0,601,WN,588,DCA,MDW
1990-01-04,2.0,1,1,4,216.0,1123.0,1521,WN,2351,LAS,MDW
1990-01-06,-15.0,1,1,4,76.0,1116.0,577,WN,621,BWI,ATL
1990-01-05,18.0,1,1,4,238.0,1108.0,1845,WN,4855,MKE,SFO
1990-01-04,19.0,1,1,4,144.0,1120.0,991,WN,668,DEN,PDX
1990-01-04,15.0,1,1,4,109.0,1142.0,888,UA,1043,ORD,DEN
1990-01-04,7.0,1,1,4,79.0,1145.0,628,UA,1142,LAS,DEN
1990-01-04,56.0,1,1,4,115.0,1228.0,836,UA,1150,GEG,DEN
1990-01-09,-13.0,1,1,4,202.0,1117.0,1726,UA,1430,ORD,SNA
1990-01-10,-19.0,1,1,4,171.0,1118.0,1558,US,481,PHL,DEN
1990-01-04,24.0,1,1,4,59.0,1113.0,370,US,495,LAX,PHX
1990-01-09,-18.0,1,1,4,162.0,1107.0,1460,US,582,MKE,PHX
1990-01-04,-15.0,1,1,4,287.0,1114.0,2475,AA,12,JFK,LAX
1990-01-06,-21.0,1,1,4,129.0,1110.0,1107,AA,986,STT,MIA
1990-01-07,-7.0,1,1,4,108.0,1110.0,918,AA,1030,JAX,DFW
1990-01-07,3.0,1,1,4,155.0,1109.0,985,AA,1354,DFW,MCO
1990-01-03,-23.0,1,1,4,139.0,1108.0,1035,AA,1382,LGA,PBI
1990-01-07,-24.0,1,1,4,138.0,1109.0,1013,AA,1556,MIA,PHL
1990-01-10,-15.0,1,1,4,181.0,1109.0,1258,AA,1582,MIA,BOS
1990-01-10,-2.0,1,1,4,139.0,1110.0,919,AA,1658,DCA,MIA
1990-01-05,-15.0,1,1,4,147.0,1113.0,1085,AA,1614,MIA,EWR
1990-01-03,-26.0,1,1,4,121.0,1103.0,814,B6,249,TPA,DCA
1990-01-07,-9.0,1,1,4,76.0,1110.0,399,B6,589,DCA,BOS
1990-01-07,-41.0,1,1,4,174.0,1105.0,1609,B6,1032,BOS,HOU
1990-01-10,-17.0,1,1,4,157.0,1115.0,1069,DL,494,FLL,JFK
1990-01-07,-6.0,1,1,4,45.0,1110.0,282,DL,640,MSP,OMA
1990-01-08,-19.0,1,1,4,152.0,1124.0,1310,DL,665,MCO,MSP
1990-01-07,-17.0,1,1,4,60.0,1114.0,393,DL,959,MCI,MSP
1990-01-06,-8.0,1,1,4,121.0,1115.0,946,DL,1200,BOS,ATL
1990-01-06,-25.0,1,1,4,61.0,1111.0,448,DL,2343,STL,MSP
1990-01-05,-18.0,1,1,4,67.0,1114.0,373,DL,2411,ATL,CVG
1990-01-04,-16.0,1,1,4,51.0,1110.0,301,B6,2401,JFK,BUF
1990-01-05,-26.0,1,1,4,119.0,1112.0,1020,DL,1496,LGA,MSP
1990-01-03,-11.0,1,1,4,191.0,1116.0,1747,DL,1602,ATL,LAS
1990-01-08,-34.0,1,1,4,178.0,1114.0,1183,DL,1705,MSY,LGA
1990-01-09,-20.0,1,1,4,226.0,1113.0,1979,DL,1806,DTW,LAX
1990-01-10,-10.0,1,1,4,96.0,1110.0,782,DL,1870,ATL,ICT
1990-01-03,-11.0,1,1,4,96.0,1114.0,707,EV,4891,ATL,MSN
1990-01-09,19.0,1,1,4,329.0,1117.0,2486,HA,33,OGG,LAX
1990-01-09,-18.0,1,1,4,37.0,1109.0,223,MQ,3043,FNT,ORD
1990-01-07,10.0,1,1,4,60.0,1133.0,334,MQ,3012,MSP,ORD
1990-01-04,-11.0,1,1,4,92.0,1105.0,502,MQ,3533,DTW,LGA
1990-01-04,10.0,1,1,4,62.0,1137.0,407,NK,695,OAK,LAS
1990-01-06,-7.0,1,1,4,135.0,1106.0,1024,OO,6443,DEN,SEA
1990-01-05,-5.0,1,1,4,148.0,1124.0,1222,UA,591,IAH,LAS
1990-01-05,-10.0,1,1,4,81.0,1117.0,526,DL,1295,ATL,PIT
1990-01-03,-11.0,1,1,4,95.0,1110.0,666,DL,1561,PHL,ATL
1990-01-05,-12.0,1,1,4,76.0,1129.0,599,DL,1845,SFO,SLC
1990-01-08,12.0,1,1,4,78.0,1106.0,517,EV,4403,IAH,AMA
1990-01-09,2.0,1,1,4,124.0,1110.0,657,EV,4617,IAH,BNA
1990-01-07,6.0,1,1,4,165.0,1113.0,1250,OO,4616,ORD,SLC
1990-01-10,-13.0,1,1,4,85.0,1112.0,588,OO,4589,LGB,SLC
1990-01-08,15.0,1,1,4,109.0,1201.0,909,UA,1073,SMF,DEN
1990-01-07,38.0,1,1,4,109.0,1215.0,853,UA,1424,SAN,DEN
1990-01-04,-13.0,1,1,4,66.0,1116.0,532,DL,1187,SMF,SLC
1990-01-08,-9.0,1,1,4,92.0,1119.0,689,DL,2598,SEA,SLC
1990-01-10,-11.0,1,1,4,121.0,1114.0,926,EV,5010,DTW,MSY
1990-01-04,-1.0,1,1,4,247.0,1122.0,1749,NK,511,LAS,DTW
1990-01-03,-2.0,1,1,4,72.0,1113.0,503,AS,55,FAI,BRW
1990-01-04,7.0,1,1,4,93.0,1115.0,410,OO,7391,GCC,SLC
1990-01-07,66.0,1,1,4,131.0,1255.0,1024,UA,1220,SEA,DEN
1990-01-03,6.0,1,1,4,144.0,1125.0,1011,B6,85,MCO,BUF
1990-01-07,-12.0,1,1,4,39.0,1106.0,216,HA,383,HNL,ITO
1990-01-08,-2.0,1,1,4,23.0,1111.0,100,HA,535,HNL,OGG
1990-01-08,-2.0,1,1,4,22.0,1118.0,100,HA,328,OGG,HNL
1990-01-04,-26.0,1,1,4,37.0,1113.0,200,OO,7438,EKO,SLC
1990-01-08,-19.0,1,1,4,21.0,1115.0,77,OO,5250,SFO,MRY
1990-01-03,-8.0,1,1,4,100.0,1122.0,781,OO,6489,OMA,IAH
1990-01-07,-2.0,1,1,4,33.0,1118.0,130,US,639,CLT,RDU
1990-01-06,-18.0,1,1,4,90.0,1113.0,544,US,695,CLT,LGA
1990-01-05,89.0,1,1,4,152.0,1242.0,930,US,713,MSP,CLT
1990-01-10,-7.0,1,1,4,67.0,1114.0,468,US,1729,MCO,CLT
1990-01-10,-9.0,1,1,4,85.0,1117.0,500,US,1923,DTW,CLT
1990-01-05,-10.0,1,1,4,28.0,1117.0,130,US,1949,RDU,CLT
1990-01-03,9.0,1,1,4,84.0,1134.0,590,US,1983,PBI,CLT
1990-01-06,8.0,1,1,4,146.0,1119.0,912,US,2065,IAH,CLT
1990-01-06,-6.0,1,1,4,97.0,1114.0,631,US,2090,CLT,FLL
1990-01-03,11.0,1,1,4,30.0,1132.0,120,UA,421,EGE,DEN
1990-01-04,58.0,1,1,4,89.0,1228.0,602,UA,523,PHX,DEN
1990-01-04,-8.0,1,1,4,115.0,1114.0,670,WN,32,HOU,BNA
1990-01-06,9.0,1,1,4,89.0,1141.0,602,WN,658,PHX,DEN
1990-01-03,-1.0,1,1,4,107.0,1118.0,577,WN,1590,MDW,IAD
1990-01-08,-10.0,1,1,4,150.0,1118.0,1242,WN,1739,FLL,MCI
1990-01-06,-10.0,1,1,4,91.0,1118.0,594,WN,255,DTW,ATL
1990-01-09,-14.0,1,1,4,231.0,1121.0,2075,WN,469,PHL,PHX
1990-01-06,2.0,1,1,4,65.0,1131.0,327,WN,310,BWI,PVD
1990-01-06,36.0,1,1,4,67.0,1201.0,446,WN,701,OAK,SAN
1990-01-03,44.0,1,1,4,33.0,1212.0,192,WN,578,HOU,SAT
1990-01-09,-8.0,1,1,4,137.0,1125.0,1107,WN,646,PHX,SEA
1990-01-06,-5.0,1,1,4,54.0,1118.0,358,WN,649,BUR,SMF
1990-01-04,-7.0,1,1,4,89.0,1138.0,691,WN,684,MDW,OKC
1990-01-08,30.0,1,1,4,314.0,1216.0,2405,UA,1126,ANC,DEN
1990-01-04,41.0,1,1,4,154.0,1227.0,1452,UA,1491,IAD,DEN
1990-01-04,7.0,1,1,4,184.0,1117.0,1276,US,407,PHX,MSP
1990-01-09,33.0,1,1,4,94.0,1148.0,651,US,433,SFO,PHX
1990-01-10,-31.0,1,1,4,215.0,1116.0,2077,US,487,CLT,SAN
1990-01-10,4.0,1,1,4,265.0,1121.0,1773,US,604,PHX,CLT
1990-01-09,15.0,1,1,4,57.0,1127.0,338,US,621,SNA,PHX
1990-01-10,-3.0,1,1,4,55.0,1118.0,304,US,623,SAN,PHX
1990-01-07,8.0,1,1,4,105.0,1122.0,631,AA,1183,DFW,BNA
1990-01-10,18.0,1,1,4,42.0,1142.0,175,AA,1568,DFW,OKC
1990-01-10,-30.0,1,1,4,337.0,1111.0,2562,AS,809,OGG,PDX
1990-01-05,32.0,1,1,4,367.0,1141.0,2475,B6,323,LAX,JFK
1990-01-04,-12.0,1,1,4,129.0,1113.0,1005,B6,526,JFK,TPA
1990-01-04,-6.0,1,1,4,107.0,1107.0,828,B6,678,JFK,JAX
1990-01-05,-4.0,1,1,4,154.0,1114.0,1226,B6,1416,AUS,LGB
1990-01-09,-7.0,1,1,4,138.0,1120.0,983,DL,1192,DTW,TPA
1990-01-06,11.0,1,1,4,188.0,1150.0,1399,DL,2193,SEA,MSP
1990-01-06,-14.0,1,1,4,204.0,1114.0,1501,DL,2322,MSP,MIA
1990-01-10,-10.0,1,1,4,89.0,1118.0,630,DL,1741,PDX,SLC
1990-01-09,-5.0,1,1,4,69.0,1117.0,442,DL,1856,ATL,MLB
1990-01-04,21.0,1,1,4,30.0,1143.0,140,EV,2509,DFW,GGG
